review_id,product_id,agent_name,sound,noise_cancel,comfort,customer_care,microphone,connectivity,price,built,bluetooth,bass,review_text
303207,140,Shahrukh,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,Replacement headphones are very good and worth price. Very satisfied and would recommend product.
305034,142,Akshay,neutral,positive,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,"This is undoubtedly one of the most comfortable over ear headphones. The noise cancellation is top of the line, although Sony XM2 is quite there too. I have used both, but keep coming back to this every time I have to stream a movie, you tube videos or use at work for extended periods of time. I know this is no audiophile equipment, and it is not quite comparable to the Sony XM2 in sound, but the overall usage experience is very satisfying. Bose is still the gold standard in noise cancellation and comfort.In terms of cons,  the app needs to catch up and introduce some new features. The addition of different noise cancellation levels is good but not enough. The Google assistant integration feels gimmicky, and I rarely use it. But I do appreciate Bose support releasing regular software updates to improve the overall experience."
307029,144,Ankit Saini,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,"We got these for the kids to use on long car trips with the DVD player, their tablets, etc. They worked great, mom and I were able to listen to music in the front, and the kids were taken care of in the back."
289753,126,Akshay,positive,Not discussed,Not discussed,Not discussed,Not discussed,positive,positive,Not discussed,Not discussed,Not discussed,"Heavy on the ears and they have not been staying in place with moderate movement. I wouldn't dare use them while jogging as they barely stay in while mowing the grass. Every few steps reaching up and pushing them back into my ears. Sound is good, they connect reliably so far. Considering the price of other bluetooth headphones they are a bargain and a good place to start but they are less than great for running exercise. Would do if you are weight training though."
300122,137,Ashish,positive,Not discussed,positive,Not discussed,Not discussed,Not discussed,positive,positive,Not discussed,positive,"These headphones really are an incredible bargain and live up to all the hype. I will make this review quick.Positives:1. Best fitting headphones I have ever worn, they stay in perfectly snug even while jogging and never try to loosen or fall out, and you don't hardly feel them in, just simply a perfect fit.2. Sound is very good, clear, crisp, nice tight full bass response, very true to how the music is supposed to sound.3. Angled headphone jack is great for preventing shorts.4. Light weight, which makes them very comfortable for running or just in general.5. At just over 6 dollars you can't find better quality and sound, period, these compete with headphones twice their price.Negatives:None.Extra info about sound, I have owned Sony super bass 14mm in-ear headphones, Iluv extra bass 14mm headphones, and several other headphones that came with my phone etc. If you are a person that has headphones just for Rap and want bass and don't care much about anything else then you may consider the Iluv headphones as an alternative, I own them and they have slightly larger drivers (14mm) so the low bass is a little better than these, not by much but it is better, the clarity and quality of sound isn't quite as good as these though so that is the trade off. Just wanted to mention that to help out the ones looking for that specifically in headphones, as those are the best value and quality for bass headphones that I have found so far."
289656,126,Tanvi,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,negative,Not discussed,Not discussed,neutral,Not discussed,"This is my second pair to purchase, the first lasted right over a year which I was happy with, and I used them almost daily. BUT this new pair I got has problems. They don???t fit near as well, (strange because they look identical) but the biggest problem is connecting to blue tooth. It will say, power on, connected, but not be connected. Sometimes I have to turn them off and on several times before they finally connect, which is very frustrating. I???m disappointed because I loved the first pair so much, and these are so much more inferior. Looks like I???ll have to go back to my never ending quest to find headphones I like and can afford..."
301904,139,Akshay,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,"First of all I have gone through 5 pairs of earphones. Kz ate sport, Xiaomi mi Hybrids,and the Rock Zircon being my favorites. Xiaomi mi Hybrids were my favorite until I lost them, rock zircon second but the fit was just horrible. I would try different ear tips and I would have to constantly have to adjust the earphone in my right ear in order to have my ear pop in order to hear the music properly, and the kz ate claimed to have a lot of bass but really don't. These Sony earphones are awesome and have a little more bass than the xiaomi mi hybrids but handle the frequencies quite a bit better which I like since I listen to music with a lot of deep bass and I mean deep. The only problem I have is that the treble doesn't allow me to listen to these earphones at a comfortable volume to hear the bass at its best potential. If I turn the volume up, I can hear the bass nice and clear but the treble hurts my ears, if I turn it down, the treble isn't as harsh but i can't hear the bass as much as I would like. However, I just got them and they probably need to be burned in to maximize the amount of bass in the earphone but for now, I'm giving it a four star. If I notice any differences I'll let you guys now. Good upgrade from any earphones that come with your phone."
291967,128,sachin,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,there is everything to like about this product i have owned the top dollar ones down to these ones and i am sold on the quality and sound
298162,135,Tanvi,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,I work as a court reporter and these are by far the best headphones I've used in 26 years!
302070,139,Ashish,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,negative,Not discussed,Not discussed,positive,I like these. The Bass is nice and clear without drowning out the other instrumentation. And the overall sound quality is great. So glad Amazon put these on sale. They have been here a while at a much higher price.  You won't be sorry you brought these..unlike some here that advertise bass.
299223,136,Ashish,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Bose is always a good choice. Love the controls. It syncs easy.I mean it's a Bose.
295851,132,Shahrukh,positive,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,I have to say I am very impressed by these earbuds! I previously bought a Beats earbuds which they are quite expensive ($199) and wanted to try them and see what was so special about them to be that pricey. Then a few days later I saw a promotion and product review for these AUKEY earbuds and they were available for $20. I decided to buy and try them too and compare them to the Beats ones. I noticed that AUKEY really held up very well and even sounded better than Beats. I like bass in my music and the bass in AUKEY is quite impressive! They have an equalizer to change the sound and bass settings to 3 different variations. The Beats ones just have one setting. I immediately returned the Beats expensive earbuds and kept the AUKEY and am glad I did. The only complaint I have for the AUKEY team is it would be nice to have earhooks to better secure the earbuds. They good noice canceling too
308606,145,AMIT,positive,Not discussed,positive,positive,Not discussed,positive,positive,Not discussed,Not discussed,negative,"My primary Bluetooth headphones are Parrot Zik 3.0, which are over the ear, wonderful, very expensive ($399) and not exactly sport around headphones.  I wanted some earbud style headphone for those times my big headphones wouldn't be the best option, like on long walks, at the beach or the gym. I also didn't want headphones tethered to each other by a cable.  So after much research and reading hundreds of reviews of multiple brands, I decided the ENACFIRE E18 seemed just perfect.I'm so glad I bought these.  They are incredibly comfortable (included are additional sized silicone ear tips to ensure a perfect fit) and the headphones simply ooze a quality feel.  I like that once you've powered them on, you don't have to touch them again to adjust volume.  You adjust the volume on your mobile device or laptop exclusively.  You can easily answer a phone call on the left earbud and the sound is quite good.  The true test of a headphone is how do they sound with music and the E18's deliver clear sound that doesn't disappoint.  Bass could be a bit more pronounced, but that's just the way it is with small earbuds.  Vocals and high frequencies are very natural and well balanced.  The pairing process is very simple and I have mine paired with not only my iPhone, but my laptop as well.The charging base the headphones sit in and get charged from seems really well made and has a nice solid feel.  When you get them, you need to remove a little sticky tab protecting the charging pins during travel.  When you insert them in the case, they click in magnetically and it just feels good doing so.  Even if you turn the charging case upside down, the earbuds stay snugly in place - Nice!  And as the manual suggests, the charging lights blink in succession from 4 rapid blinks to none in less than 2 hours.  The charging case will then recharge the E18s up to 4 times before you need to charge the charging base - Also Nice!  They're long lasting too as I've gotten at least 4 hours of continuous play in a single charge.  As long as you keep the charging case charged, it's nice to know you'll never reach for your headphones and find them out of charge.One thing that was confusing to me was the user guide which said once the charging base is fully charged, the blue LED will go out.  Mine didn't go out even after 8 hours.  I noticed from other reviews, theirs didn't either.  So I wrote the seller and they were very responsive and confirmed the user guide was in error and the blue light is supposed to remain lit when fully charged - Good to Know.The best praise one can give a product is if you would buy it again.  Since I just received a 2nd pair today, the answer to that is a resounding YES.Do these rival my $400 headphones?  Of course not, but for $59, they're mighty nice and well worth the purchase.  As you can see, twice!"
298978,136,Ashish,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,negative,Not discussed,Not discussed,"I need it to understand dialogue better without turning tv volume all the way up. It works fine but the battery life is too short, 4 hours at best and not 12 as claimed."
294393,131,Ashish,positive,Not discussed,positive,Not discussed,Not discussed,positive,Not discussed,Not discussed,positive,positive,Good sound. Slightly above average bass than most in ear headphones. Comfortable earpiece. Easy Bluetooth connection and operation.
300984,138,Ankit Saini,positive,Not discussed,positive,Not discussed,Not discussed,Not discussed,positive,negative,Not discussed,Not discussed,"First of all, the value on this thing is great! The only other contender in this pricepoint is the 059. The sound quality is great, much better than you'd expect, and they are pretty comfortable, sounds like all of the things one would look for in a headphone for travellingThe size is ok, haven't really tried the mic, blocks off sound rather wellThere is one But thoughCons:The weird button layout, my friend has a 059 and it has a pretty straightforward button setup, but this, the H1 only has 3 buttons, so some buttons do 2 things e.g. next track and volume up. One of the worst offenders is the power button, which is also the pairing button, that one button so far is mildly annoying, when I try to turn it off it goes into pairing mode, that is pretty annoying, but I'll get used to it?Will see if I get the hang of it, if not then I guess I will have to return it, because small things like these sometimes drive me nutsPs.The company doesn't disappoint, they got in touch with me and sent me a pair of the 059s at no cost"
307640,144,Ankit Saini,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,I bought 2 of them for my son and they are well built and survived to our trip to France. Sound is good. and they enjoyed these headphones.Kids and Parents are happy
281452,118,Akshay,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,"Outstanding device, very durable and excellent ease of use. The features are outstanding, play, reverse, fast forward, pause, answer calls, etc. Great Value!"
303645,140,sachin,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,"Haven't used that much but when l do it doesn't work very well.I turn them on and they turn right back off,that goes on several times so when they do stay on then they work about 5 minutes then the battery is run down.  Notified company and they responded quickly they sent a replacement and they work great ???? bought them to use on TV at night very pleased"
305363,142,Akshay,positive,Not discussed,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,This is my second purchase of Bose headphones...my wife commandeered the last one.  The comfort is comparable to my flight headset. The sound is remarkable. Great product. I would highly recommend this headset  Yyou made need to buy 2 to save time. Someone in your house will like them too much to give them up!!
292928,129,Akshay,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,"Great ""head phones!""  The sound quality is great, they fit well and you cannot go wrong with the price."
294880,131,AMIT,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Amazing for working out... first headphones that haven't fell out while jump roping... only had them for 2 weeks but so far they are great!
305970,143,AMIT,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,The headphones are great.  Wish they came with a bag for safe keeping but my boys are 4 and 7 and they love them with their kindles.
293661,130,Akshay,Not discussed,negative,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Noise cancellation switch rattles. Then after a few hours of use the right speaker started emitted a lot of LOUD static.  These are going back.
299842,136,Tanvi,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,neutral,Not discussed,I love that I can automatically change between my phone and iPad since I can have it pared to both at the same time.  I can be listening to music on my iPad and take a call on my phone if one comes in.  Awesome! I had initially bought a different fancy expensive brand.  The Bluetooth kept dropping.  I returned it and bought this one.  No regrets.
282606,119,Akshay,negative,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,negative,Not discussed,Ive had waayyyyy better bluetooths. This 1 is very mediocre. Plus you have to turn the volume sky high just to hear what you listening to for a decent sound.......
284189,121,Priyanka Narula,neutral,negative,negative,positive,Not discussed,negative,Not discussed,negative,Not discussed,Not discussed,"Product worked for maybe a month, but was on a slow yet steady decline after that.Music cuts in and out more and more frequently even when in a seated stationary position with the phone in your pocket. (I used these headphones exclusively for the gym, so about an hour or two every other day. Nothing extreme.)Random static pops are also beginning to occur and hot damn does it feel like a firecracker going off in your ear when they do. I've had to stop what I was doing mid exercise to pull out these headphones and check my ear for what felt like a popped ear drum way too frequently.And this is more of a personal pet peeve yet: I appreciate the headphones having a ""battery low"" message programmed into the headphones, but if the headphones are going to shut off in like a minute after the message (which will give you another message), do we really need the first one?Materials and battery life (about 4 hours continuous use) are actually pretty nice.Sound is decent BUT you have to pray your ears match one of the preset pads (granted there are 3 or so different sizes) because if they don't sit perfectly where they need to be they don't generate enough volume to overcome outside noise.(I.e. at the gym they have music on in the background. It's loud enough to cover minor sounds of like grunting or breathing but still quiet enough to be able to have a conversation at about normal speaking volume. These headphones cannot overcome that volume even at max if they aren't in an exact position.) So if you're someone who likes noise cancelling or can't tune out certain sounds...its a 50/50 (do or dont) shot if these will work for you.EDIT: Was contacted by customer service next day and they offered to take care of the issue. Even if they don't follow through (which is pending, not for certain) just the fact that they bothered to respond is enough to get me to give another star. If the pair they send works even yet another!"
296899,133,Akshay,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,negative,Not discussed,Not discussed,Not discussed,Not discussed,it worked fine for the first month and a half but now it just started bugging out. It would just disconnect to my computer randomly even if i'm standing a foot away from it. the audio is also starting to glitch out and have really quick pauses on top of it all. turns out my warranty expired the day only a couple days before all this started happening
292270,129,Priyanka Narula,positive,negative,positive,positive,Not discussed,positive,Not discussed,negative,positive,Not discussed,"Review Update: Anker customer service reached out to me and had a couple suggestions about using the provided clip and wire guide.  This helped a little bit with my issue.  Overall, the customer service was beyond what I would have expected and I would not hesitate to purchase another product from them.___________Pros: Fit and sound are excellent, battery has yet to even need a recharge, and bluetooth range is impressive.  I can leave my phone on a shelf and workout all over the gym with no loss in signal.Con: Control buttons are heavy enough that they cause the right earpiece to come out when running and swing around to the point where it is annoying.  Buffeting noise from high wind is very noticeable when outdoors as well.I missed the return window so I guess I'm stuck with the annoyance of the swinging buttons..."
287508,124,Priyanka Narula,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,OMG these headphones are the best ones out there... beats who?
280663,117,Priyanka Narula,Not discussed,Not discussed,positive,positive,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,"So far so good. I just got them out of the box. I'm sure I'll be able to say I love them once I try using them. They're charging right now for the minimum 8hrs before my first use. Beautiful product and packaging, though.Update: Having used them for a week or two now, I continue to be thoroughly impressed. Great performance, comfortable, and incredibly impressive battery life!"
287782,124,Priyanka Narula,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,neutral,Not discussed,Not discussed,They???re great quality but they???re so heavy after a few minutes so be aware.
279458,116,Akshay,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,The headphones work great. They are easy to set up and sound quality is great for the price. They hold up amd have no problem with them staying in my ear canal
281645,118,Akshay,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Excellent Sound and Durability
283942,120,Ashish,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,It's everything I expected and it came in two days.  It doesn't get much better than that.
289716,126,Priyanka Narula,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,"I really wanted a wireless headphone for my workouts but didn't want to shell out $99+ for designer ones because I knew there was a good chance I'd misplace them.  At the same time I wanted good quality.  These did the job and then some!  They stayed in my ears during all my workouts- treadmill, outdoor running, weight lifting- and especially came in handy when doing guided workouts through my phone in the gym.  There were 1 or 2 times where I thought they died- customer service got back to me right away, instructed me to reset and I was back in business. A car even accidentally ran over them (long story) and they still worked!Needless to say after 7 months I did misplace them so I will be repurchasing again:)"
295270,132,Ashish,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,positive,Not discussed,Not discussed,Very handy.  Work as described.  I can walk through the house without losing audio or having to carry the phone with me.
297901,134,sachin,Not discussed,positive,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,These work perfectly to keep out noise and enjoy peace and quiet or music. I use these in a busy office when I need to focus. They are very comfortable and come in a nice case.
287673,124,Ashish,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Love the bass
295886,132,Priyanka Narula,positive,Not discussed,positive,Not discussed,Not discussed,Not discussed,positive,positive,Not discussed,Not discussed,"These headphones are nice sounding, compact, and cheap. The battery life is decent at 4-6 hrs. I would prefer if I could thread the wire over and around my ear. I left them in my pocket and washed them. They no longer work."
300309,137,Akshay,positive,Not discussed,positive,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,"These earbuds have a really nice sound to them - nothing that'll blow your mind of course, but it just sounds natural without any detractions like being tinny, screatchy, thumpy, muffled, etc. like so many other earbuds out there.The price is good, and I especially like the way they comfortably fit in my ears because of the ergonomic design.Time will tell how durable they are, but I'll update here if/when something happens to them.In the end, if you're looking for a pair of wired earbuds, I'd recommend these (and I'm picky!)."
300322,137,Priyanka Narula,positive,Not discussed,positive,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,"Great Little Ear Buds!  After 3 months, I can happily report these Panasonic Ear Buds give a True & Clear Sound at a Bargain Price!  They arrived with 3 different sized ear pads (small, medium & large) to give the Best Fit!  While they don't appear much different than others I've owned, when plugged into my computer -- The Difference was Amazing!  I'm not that interested in a 'Big Bassy' sound, Just a Good, Clear & Honest sound...and I'm delighted with these Fine Performers!  And, I confess I'm not always as gentle as I should be when using them, but they seem to be built tough enough that they've survived well and keep putting out a Real Quality Sound!If you've never tried out the Panasonic Brand regarding Ear Buds...I believe you too will be ""Blown Away"" with these!"
305231,142,Akshay,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,"This is an upgrade from my first Bose noise cancelling headphones which I have used for 10 years and now my daughter is using, so I felt comfortable buying a blue tooth set; so nice without cords and the sound is amazing! The battery charge has been great, better than I expected."
288455,125,Akshay,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,I bought them last year in May so almost a year ago i take really good care of them and i only use them for the gym. But the audio stopped working on a side and so i am looking a place to get them repaired or any suggestions on where to get them fixed in Miami?Greatly appreciate it... Thank you
305074,142,Shahrukh,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,negative,Not discussed,Not discussed,Not discussed,"I travel a bit for work and these work wonders on planes, you almost forget you are flying because so much noise is cancelled! After a recent 4.5 flight I was amazed at how much more energy I had getting off the plane than I usually do. Having the constant, loud whine of the plane really does wear your brain out.These are also great for the office if you work in a cube environment or if you have an open floor plan where others' conversations get distracting. While these headphones are expensive they are certainly worth it and will probably cause your productivity at work to go up (just don't be rude and wear them all the time)."
285849,122,Priyanka Narula,positive,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,neutral,Not discussed,Not discussed,"I was torn between these headphone and other manufacturers of similar style headphones. I would have to say I???m happy with my selection.PROSGood rangeGreat soundEasy control optionsCONSear piece fitmentBattery life vs charge timeSide note in case your worried about the side of the actual ear piece, it???s always weird at first but you get use to it and forget about shortly there after.I used them primarily for weight lifting, used during slow jogs and rowing machine with no issues. Can comment on anything more physical then that."
287475,124,Shahrukh,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Bass hits super hard if you love bass definetly buy them
306935,144,Akshay,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,I really like the foldable headphones makes it easy to pack them up for trips with the kids. But the best part of these headphones is the company that's makes them. I had a not so great experience with my first pair and this company went above and beyond to make my experience 200 times better with replacements. Absolutely amazing that there are still companiesout there that really care about there customers.
282250,119,Priyanka Narula,positive,Not discussed,Not discussed,positive,Not discussed,positive,Not discussed,positive,Not discussed,Not discussed,"Paired easily with my computer. Much better build and sound quality than I expected given the cost. Folds into a smaller package than the expensive set my children gave me. The track skip function did not work out of the box. Emailed the company (after posting an Amazon review) and a rep told me how to do a reset (hold down power & pause buttons for 5 sec). Re-paired it to the device, which works fine now."
288308,125,Shahrukh,positive,Not discussed,negative,Not discussed,Not discussed,Not discussed,neutral,Not discussed,Not discussed,Not discussed,Work well and has good sound.  Comfort level not so good.  Hot and sweaty way too fast.  For the price I expected something more comfortable.
294710,131,Priyanka Narula,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,Not discussed,Very good bluetooth headphones that really don't lose their connection with my Apple phone.
299086,136,Ashish,positive,Not discussed,positive,Not discussed,Not discussed,Not discussed,negative,positive,Not discussed,Not discussed,"Best sounding headphones (by far) that I've ever had. I never liked closed headphones. Because of the kind of music I listen to, I don't need the thundering bass. I found these to be a nice, realistic balance between low and high notes and perfect for any kind of music. They also seem to be well built, lightweight, and very comfortable. Though they are pricey, I would heartily recommend them."
307553,144,Priyanka Narula,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Kids love these...good quality and does not hurt their ears
284870,121,Akshay,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,I have had many Bluetooth's and this one is the best so far. The sound barrier has been the most important part. When I have both ear buds in I cant hear any outside voices or anybody close to me in distance. It's important to me. My boyfriend is in Texas and when we video chat I need to hear him and only him and these allow me to do just that. Thank you SoundPEATS.
304323,141,Shahrukh,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Great sound quality. The case is awesome for transport and keeping track of them. The built in gps finder is nice if you lose them. I have the beats Bluetooth headphones as well and the sound quality of these are way better.
279534,116,Akshay,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Works great for my job. I listen to audio books and music for hours
298667,135,Akshay,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Excellent sound. Worth it !
298667,135,Akshay,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Excellent sound. Worth it !
286827,123,Shahrukh,neutral,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,neutral,"The confort and weight they offer is amazing. The sound is very good, but, coming from the MDR 950BT, the volume and bass didn't feel as loud as I'd like to. That could've been a deal breaker for some people."
295151,132,Ashish,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,positive,positive,Not discussed,Not discussed,"Great for anything???even if it???s not for athletic purposes. I use these when I bike and run, as well as when I???m working. My favorite part is the magnetic earbuds that act as a necklace when I???m not using them. They???re both easy to use and comfortable, but I find that they hurt my ears if I only have one earbud in. Because they???re not made for that purpose, I don???t really mind it. These are amazing???especially at such low price!"
305525,142,sachin,positive,positive,Not discussed,Not discussed,positive,positive,Not discussed,Not discussed,Not discussed,Not discussed,I've been using a set of NC Bose headphones for about 4 years before I decided it was time to upgrade.  I struggled because the cost is high and there are a ton of other options out there these days.  I can't say I've tried those options but spent a decent amount of time reading reviews before I decided to play it safe and go with the latest Bose QC 35 II.  I was not disappointed.  They improved the noise cancelling quite a bit as compared to my old pair of Bose.  Sounds is good.  Not sure it's overwhelmingly great but I'm not an audiophile so that is not critical for me.  Wireless is solid and I've had limited issues connecting to devices.  What I REALLY like is the microphone for phone calls.  Unlike every other headset I've ever used I DON'T get complaints about my audio with these.  Given how much I'm on the phone that is really nice.
305588,142,sachin,Not discussed,positive,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Nice noise canceling and perfect for long flights
282810,119,Shahrukh,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,positive,Not discussed,Not discussed,Light weight..but too much spring pressure for 8 hrs. Msybe 3 hours top. Volume control kinda a hard to find. LED should be bigger. Sound quality 7-10. Value 9-10.
304218,141,Ankit Saini,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,"Serious issue with watching any videos. Lag is extreme and as another customer reported its like watching a 1970s kung fu movie.OK for listing to music as they sound is great and they really hang in your ears with no problem but netflix, youtube, etc not possible!Google 'bose soundsport free video lag'. Looking into ways to get a refund. Steer clear!"
305604,142,Shahrukh,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,love them
281746,118,Ankit Saini,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Great headset and I would recommend it.
297410,134,sachin,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,negative,Not discussed,Not discussed,"I was really impressed in the beginning, although i am very disappointed that after 3 months of very minimal use, one of the speakers (L) stopped working. I have seen that happening with cheap headphones after sometime, but i bought this because it was a BOSE.. Something promised me about it being sturdy, reliable and long lasting and superior quality.Can't return it now and not getting my money back. I will not recommend this to anyone."
302989,140,Ashish,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,neutral,Not discussed,Not discussed,They sound just likelike Bose maybe even better they fit a little tight though but they sound great
279799,116,Ankit Saini,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,negative,Not discussed,Not discussed,"Worked decently for exactly 31 days (so I can???t return them), then abruptly stopped. Low quality product."
297817,134,Ashish,Not discussed,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,"Wonderful noise cancelling, light weight easy on the ears & head"
292134,129,Ankit Saini,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,neutral,Not discussed,Not discussed,"Sounds quality is great.  I got them for work to replace an old pair of broken headphones. Getting it working on PC required some work, but found a 3rd party solution (BTW_12.0.1.940_win8_10_x64).The thing that keeps it from getting 5 stars is the range is very poor. I am about 3 feet from my computer and it get occasional pops when signal is dropped.  however if i move to 5-6 feet, i loose 30-50% of the audio.  10 ft, and the are completely un-usable"
286090,123,Tanvi,neutral,positive,Not discussed,Not discussed,Not discussed,Not discussed,neutral,Not discussed,Not discussed,Not discussed,"I purchased these headphones mostly because my new phone doesn't have a headphone jack. I commute via the subway every day, and it's nice to be able to listen to music on occasion without having to worry about wires. These headphones have been great so far and I can't really think of any substantial downsides. Others have done the in-depth sound and NC comparisons against Bose and Sennheiser, so I won't do that here.For commuting on trains and buses, these are fantastic. The noise cancelling is excellent, to the point where I've almost missed my stop because I couldn't hear the announcement. I've had a couple times where I've been in a cramped compartment with people talking and it becomes instant silence when I turn these on. The sound quality is also great. The low notes are very full without overwhelming everything else. I'm also hearing subtleties in my music that I haven't noticed before. I listen to a lot of rock, some electronic, and some lo-fi stuff, and these have been great with everything. Build quality is solid; I haven't once been concerned about cracking in the headband, but I treat these very well. I've had these for a couple months and I've only had to charge them twice.The only annoying thing I can think of with these is the earcup controls. It usually works well for volume, pausing, and switching tracks, but not 100%. There are times I'll swipe to turn up the volume, but it pauses instead. Or I try to forward a track and it pauses. Very minor thing that's not a dealbreaker by any means, but still annoying.Overall, these are solid headphones that I would recommend."
301317,138,Ankit Saini,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Great headphones!  Use them everyday - sound is great and battery lasts a long time.
